# BUSCO version is: 5.4.5 
# The lineage dataset is: apicomplexa_odb10 (Creation date: 2020-09-10, number of genomes: 54, number of BUSCOs: 446)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
2321at5794	Complete	3589_g	1417.6	844	https://www.orthodb.org/v10?query=2321at5794	DNA polymerase
2374at5794	Complete	3399_g	1320.3	823	https://www.orthodb.org/v10?query=2374at5794	Oxoglutarate dehydrogenase (Succinyl-transferring), E1 component
2387at5794	Complete	4509_g	1259.3	922	https://www.orthodb.org/v10?query=2387at5794	Exportin, putative
2587at5794	Complete	2747_g	876.1	722	https://www.orthodb.org/v10?query=2587at5794	WD40-repeat-containing domain
2619at5794	Complete	1223_g	1274.2	775	https://www.orthodb.org/v10?query=2619at5794	Valyl-tRNA synthetase
2648at5794	Complete	1161_g	1101.7	856	https://www.orthodb.org/v10?query=2648at5794	Histidine kinase/HSP90-like ATPase
2676at5794	Complete	586_g	1156.4	896	https://www.orthodb.org/v10?query=2676at5794	Leucyl-tRNA synthetase
2708at5794	Complete	854_g	818.7	823	https://www.orthodb.org/v10?query=2708at5794	Elongation factor 2
2737at5794	Complete	4662_g	804.9	704	https://www.orthodb.org/v10?query=2737at5794	peptidase M16 inactive domain-containing protein
2816at5794	Complete	4448_g	1538.5	824	https://www.orthodb.org/v10?query=2816at5794	Splicing factor 3B subunit 1, putative
2838at5794	Complete	4118_g	990.3	631	https://www.orthodb.org/v10?query=2838at5794	ATP-dependent helicase, C-terminal
2962at5794	Complete	1183_g	1213.9	667	https://www.orthodb.org/v10?query=2962at5794	Serine/threonine-protein phosphatase
3002at5794	Complete	1682_g	687.3	637	https://www.orthodb.org/v10?query=3002at5794	Coatomer subunit beta
3086at5794	Complete	154_g	1054.3	819	https://www.orthodb.org/v10?query=3086at5794	Transcription elongation factor FACT 140 kDa, putative
3102at5794	Complete	4162_g	1083.5	797	https://www.orthodb.org/v10?query=3102at5794	116kDa U5 small nuclear ribonucleoprotein component, C-terminal
3154at5794	Complete	1583_g	1432.9	916	https://www.orthodb.org/v10?query=3154at5794	P-type ATPase
3187at5794	Complete	3628_g	731.0	633	https://www.orthodb.org/v10?query=3187at5794	RNA cytidine acetyltransferase
3274at5794	Complete	3259_g	963.7	695	https://www.orthodb.org/v10?query=3274at5794	26S proteasome non-ATPase regulatory subunit 2, putative
3296at5794	Complete	1330_g	1441.2	727	https://www.orthodb.org/v10?query=3296at5794	Elongation factor 2
3349at5794	Complete	2151_g	765.5	663	https://www.orthodb.org/v10?query=3349at5794	Importin subunit beta-1, putative
3366at5794	Missing
3388at5794	Complete	2827_g	720.1	615	https://www.orthodb.org/v10?query=3388at5794	Ribosome biogenesis protein BMS1, putative
3446at5794	Complete	1606_g	1277.0	716	https://www.orthodb.org/v10?query=3446at5794	cGMP-dependent protein kinase
3522at5794	Complete	420_g	926.0	621	https://www.orthodb.org/v10?query=3522at5794	Gelsolin-like domain
3558at5794	Complete	2736_g	1025.7	646	https://www.orthodb.org/v10?query=3558at5794	SNF2-related, N-terminal domain
3686at5794	Complete	739_g	1050.3	891	https://www.orthodb.org/v10?query=3686at5794	Coatomer alpha subunit, putative
3730at5794	Complete	2364_g	829.5	522	https://www.orthodb.org/v10?query=3730at5794	Radical SAM
3823at5794	Complete	1598_g	1449.7	708	https://www.orthodb.org/v10?query=3823at5794	Ribonucleoside-diphosphate reductase
3933at5794	Complete	456_g	688.3	725	https://www.orthodb.org/v10?query=3933at5794	Wd g-beta repeat-containing protein
4086at5794	Complete	2831_g	1336.5	823	https://www.orthodb.org/v10?query=4086at5794	P-type ATPase
4144at5794	Complete	2048_g	750.3	808	https://www.orthodb.org/v10?query=4144at5794	CLU domain
4152at5794	Complete	2317_g	950.2	744	https://www.orthodb.org/v10?query=4152at5794	P-type ATPase
4162at5794	Complete	4585_g	1049.1	839	https://www.orthodb.org/v10?query=4162at5794	Pre-mRNA splicing factor
4227at5794	Complete	4588_g	598.0	490	https://www.orthodb.org/v10?query=4227at5794	Vacuolar protein sorting-associated protein 35
4246at5794	Complete	4735_g	985.1	602	https://www.orthodb.org/v10?query=4246at5794	Threonine--tRNA ligase
4291at5794	Complete	50_g	797.0	500	https://www.orthodb.org/v10?query=4291at5794	DNA replication licensing factor MCM3
4370at5794	Complete	3343_g	772.1	722	https://www.orthodb.org/v10?query=4370at5794	Ubiquitin conjugation factor E4 B, putative
4404at5794	Complete	1581_g	812.7	500	https://www.orthodb.org/v10?query=4404at5794	Mini-chromosome maintenance, conserved site
4430at5794	Complete	1526_g	820.1	694	https://www.orthodb.org/v10?query=4430at5794	Eukaryotic translation initiation factor 3 subunit C
4526at5794	Complete	3470_g	546.2	911	https://www.orthodb.org/v10?query=4526at5794	Ubiquitin carboxyl-terminal hydrolase
4564at5794	Complete	3382_g	1095.2	633	https://www.orthodb.org/v10?query=4564at5794	Protein transport protein SEC23
4642at5794	Complete	3794_g	1079.3	648	https://www.orthodb.org/v10?query=4642at5794	Helicase, C-terminal
4695at5794	Complete	620_g	1425.0	688	https://www.orthodb.org/v10?query=4695at5794	ATPase, AAA-type, conserved site
4846at5794	Complete	247_g	827.8	835	https://www.orthodb.org/v10?query=4846at5794	Ankyrin repeat-containing domain
4856at5794	Complete	151_g	785.6	558	https://www.orthodb.org/v10?query=4856at5794	Eukaryotic translation initiation factor 3 subunit B
4967at5794	Complete	2659_g	593.7	537	https://www.orthodb.org/v10?query=4967at5794	Heat shock protein
5067at5794	Complete	898_g	413.7	449	https://www.orthodb.org/v10?query=5067at5794	Heat shock protein 110, putative
5247at5794	Complete	1401_g	999.9	605	https://www.orthodb.org/v10?query=5247at5794	Heat shock protein 90, putative
5412at5794	Complete	2451_g	583.6	731	https://www.orthodb.org/v10?query=5412at5794	Pre-mRNA-splicing factor SYF1
5445at5794	Complete	1779_g	566.9	577	https://www.orthodb.org/v10?query=5445at5794	Protein SEY1 homolog
5504at5794	Complete	491_g	640.5	726	https://www.orthodb.org/v10?query=5504at5794	Putative rRNA methyltransferase
5510at5794	Complete	3151_g	433.9	498	https://www.orthodb.org/v10?query=5510at5794	Integral membrane protein
5696at5794	Complete	1952_g	710.0	484	https://www.orthodb.org/v10?query=5696at5794	DNA ligase
5869at5794	Complete	347_g	945.1	521	https://www.orthodb.org/v10?query=5869at5794	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
5881at5794	Complete	4267_g	523.5	576	https://www.orthodb.org/v10?query=5881at5794	Phosphoinositide phospholipase C
6024at5794	Complete	538_g	1026.2	788	https://www.orthodb.org/v10?query=6024at5794	Transportin, putative
6081at5794	Complete	2655_g	981.3	579	https://www.orthodb.org/v10?query=6081at5794	Heat shock protein 90
6083at5794	Complete	1838_g	743.7	471	https://www.orthodb.org/v10?query=6083at5794	CTP synthase
6176at5794	Complete	2327_g	744.5	463	https://www.orthodb.org/v10?query=6176at5794	Polyadenylate-binding protein
6285at5794	Complete	4508_g	941.4	617	https://www.orthodb.org/v10?query=6285at5794	Vesicle-fusing ATPase
6307at5794	Complete	1181_g	1058.3	794	https://www.orthodb.org/v10?query=6307at5794	26S Proteasome non-ATPase regulatory subunit 1
6333at5794	Complete	4916_g	707.4	635	https://www.orthodb.org/v10?query=6333at5794	Coatomer subunit gamma
6336at5794	Complete	4810_g	1040.3	543	https://www.orthodb.org/v10?query=6336at5794	Heat shock protein 70
6367at5794	Complete	4049_g	740.7	469	https://www.orthodb.org/v10?query=6367at5794	Fe-S hydro-lyase, tartrate dehydratase beta-type, catalytic domain
6474at5794	Complete	1755_g	735.9	506	https://www.orthodb.org/v10?query=6474at5794	Glycyl-tRNA synthetase
6554at5794	Complete	3507_g	573.7	440	https://www.orthodb.org/v10?query=6554at5794	Bifunctional dihydrofolate reductase-thymidylate synthase
6605at5794	Complete	2228_g	948.5	559	https://www.orthodb.org/v10?query=6605at5794	Prolyl-tRNA synthetase
6785at5794	Complete	1323_g	488.0	491	https://www.orthodb.org/v10?query=6785at5794	Ribosome biogenesis protein TSR1, putative
6796at5794	Complete	3764_g	589.6	483	https://www.orthodb.org/v10?query=6796at5794	Sec1-like protein
6891at5794	Complete	2033_g	959.9	505	https://www.orthodb.org/v10?query=6891at5794	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
6993at5794	Complete	2190_g	667.8	434	https://www.orthodb.org/v10?query=6993at5794	adenylosuccinate lyase, putative
7036at5794	Complete	675_g	264.3	302	https://www.orthodb.org/v10?query=7036at5794	Syntaxin binding protein, putative
7091at5794	Complete	222_g	788.7	568	https://www.orthodb.org/v10?query=7091at5794	Topoisomerase I
7157at5794	Complete	2933_g	683.8	542	https://www.orthodb.org/v10?query=7157at5794	Pre-mRNA-splicing factor CLF1, putative
7233at5794	Complete	1338_g	356.7	445	https://www.orthodb.org/v10?query=7233at5794	Flavodoxin domain-containing protein
7295at5794	Complete	3177_g	692.2	466	https://www.orthodb.org/v10?query=7295at5794	GroEL-like apical domain superfamily
7349at5794	Complete	2305_g	817.7	551	https://www.orthodb.org/v10?query=7349at5794	Heat shock protein 90, putative
7423at5794	Complete	3757_g	505.7	370	https://www.orthodb.org/v10?query=7423at5794	Myb-like DNA-binding domain-containing protein, putative
7447at5794	Complete	3148_g	713.9	393	https://www.orthodb.org/v10?query=7447at5794	ATP synthase subunit alpha
7485at5794	Complete	4660_g	766.6	535	https://www.orthodb.org/v10?query=7485at5794	Heat shock protein 90, putative
7555at5794	Complete	4925_g	616.4	432	https://www.orthodb.org/v10?query=7555at5794	WD40-repeat-containing domain
7566at5794	Complete	690_g	406.3	380	https://www.orthodb.org/v10?query=7566at5794	Eukaryotic translation initiation factor 3 subunit L
7633at5794	Complete	2865_g	617.3	384	https://www.orthodb.org/v10?query=7633at5794	aspartate-tRNA ligase
7668at5794	Complete	2259_g	447.1	536	https://www.orthodb.org/v10?query=7668at5794	DNA-binding chaperone, putative
7687at5794	Complete	2180_g	670.8	438	https://www.orthodb.org/v10?query=7687at5794	Importin subunit alpha
7815at5794	Complete	3673_g	702.4	497	https://www.orthodb.org/v10?query=7815at5794	Glutamine-fructose-6-phosphate transaminase (Isomerizing)
7831at5794	Complete	2959_g	857.8	422	https://www.orthodb.org/v10?query=7831at5794	Vacuolar ATP synthase subunit b, putative
7857at5794	Complete	2413_g	672.3	709	https://www.orthodb.org/v10?query=7857at5794	Arm repeat-containing protein
7863at5794	Complete	4421_g	543.4	396	https://www.orthodb.org/v10?query=7863at5794	hypothetical protein, conserved
8020at5794	Complete	4285_g	696.6	489	https://www.orthodb.org/v10?query=8020at5794	Cysteinyl-tRNA synthetase
8041at5794	Complete	4467_g	727.3	441	https://www.orthodb.org/v10?query=8041at5794	GroEL-like apical domain superfamily
8055at5794	Complete	556_g	647.3	421	https://www.orthodb.org/v10?query=8055at5794	Poly(A) polymerase PAP, putative
8389at5794	Complete	961_g	666.1	456	https://www.orthodb.org/v10?query=8389at5794	Tryptophanyl-tRNA synthetase
8420at5794	Complete	4289_g	852.1	478	https://www.orthodb.org/v10?query=8420at5794	Heat shock protein 60, putative
8643at5794	Complete	43_g	922.7	501	https://www.orthodb.org/v10?query=8643at5794	RNA helicase 1, putative
8677at5794	Complete	2644_g	613.3	540	https://www.orthodb.org/v10?query=8677at5794	ATPase family AAA domain-containing protein 3
8690at5794	Complete	4102_g	378.1	345	https://www.orthodb.org/v10?query=8690at5794	Aspartyl aminopeptidase, putative
8695at5794	Complete	2108_g	475.4	447	https://www.orthodb.org/v10?query=8695at5794	tRNA (guanine(26)-N(2))-dimethyltransferase
8725at5794	Complete	448_g	379.0	348	https://www.orthodb.org/v10?query=8725at5794	Zinc finger protein, putative
8735at5794	Complete	2988_g	567.8	364	https://www.orthodb.org/v10?query=8735at5794	WD40-repeat-containing domain
8813at5794	Complete	1734_g	468.7	322	https://www.orthodb.org/v10?query=8813at5794	Nucleolar GTP-binding protein 2
8866at5794	Complete	3890_g	529.3	389	https://www.orthodb.org/v10?query=8866at5794	DNA primase large subunit
8903at5794	Complete	879_g	759.7	401	https://www.orthodb.org/v10?query=8903at5794	Protein transport protein Sec61 alpha subunit isoform 1, putative
8944at5794	Complete	1377_g	519.8	349	https://www.orthodb.org/v10?query=8944at5794	Cytosol aminopeptidase, putative
9037at5794	Complete	720_g	749.0	465	https://www.orthodb.org/v10?query=9037at5794	TCP-1 chaperonin
9069at5794	Complete	225_g	586.1	466	https://www.orthodb.org/v10?query=9069at5794	Peptidyl-prolyl cis-trans isomerase
9164at5794	Complete	1804_g	379.5	301	https://www.orthodb.org/v10?query=9164at5794	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
9293at5794	Complete	2449_g	784.5	410	https://www.orthodb.org/v10?query=9293at5794	ATP synthase subunit beta
9319at5794	Complete	3602_g	310.9	311	https://www.orthodb.org/v10?query=9319at5794	erythrocyte membrane-associated antigen
9322at5794	Complete	2103_g	705.6	474	https://www.orthodb.org/v10?query=9322at5794	Translocation protein SEC63
9332at5794	Complete	837_g	690.6	422	https://www.orthodb.org/v10?query=9332at5794	Lysine--tRNA ligase
9361at5794	Complete	682_g	681.9	532	https://www.orthodb.org/v10?query=9361at5794	Nucleolar GTP-binding protein 1
9369at5794	Complete	1834_g	797.9	401	https://www.orthodb.org/v10?query=9369at5794	Eukaryotic translation initiation factor 2 gamma subunit, putative
9406at5794	Complete	2802_g	660.8	431	https://www.orthodb.org/v10?query=9406at5794	Phenylalanyl-tRNA synthetase alpha chain
9462at5794	Complete	929_g	310.5	223	https://www.orthodb.org/v10?query=9462at5794	RNA lariat debranching enzyme, putative
9529at5794	Complete	1882_g	509.2	448	https://www.orthodb.org/v10?query=9529at5794	Ribosome biogenesis protein BOP1, putative
9588at5794	Complete	592_g	453.1	312	https://www.orthodb.org/v10?query=9588at5794	Methylthiotransferase, N-terminal
9601at5794	Complete	901_g	327.4	332	https://www.orthodb.org/v10?query=9601at5794	WD40-repeat-containing domain
9725at5794	Complete	4203_g	536.7	381	https://www.orthodb.org/v10?query=9725at5794	Eukaryotic translation initiation factor 3 subunit 7, putative
9789at5794	Complete	2755_g	490.5	386	https://www.orthodb.org/v10?query=9789at5794	WD40/YVTN repeat-like-containing domain superfamily
9808at5794	Complete	1424_g	423.0	334	https://www.orthodb.org/v10?query=9808at5794	FACT complex subunit SSRP1
9847at5794	Complete	4027_g	749.3	360	https://www.orthodb.org/v10?query=9847at5794	Histone deacetylase
9982at5794	Complete	950_g	589.0	386	https://www.orthodb.org/v10?query=9982at5794	26S proteasome non-ATPase regulatory subunit 3
10029at5794	Complete	543_g	815.1	601	https://www.orthodb.org/v10?query=10029at5794	Ankyrin repeat-containing domain
10090at5794	Complete	48_g	447.3	414	https://www.orthodb.org/v10?query=10090at5794	Ubiquitin carboxyl-terminal hydrolase
10141at5794	Complete	252_g	471.8	333	https://www.orthodb.org/v10?query=10141at5794	Nuclear pore localisation protein NPL4, C-terminal
10293at5794	Complete	93_g	648.8	418	https://www.orthodb.org/v10?query=10293at5794	Mitochondrial processing peptidase alpha subunit, putative
10373at5794	Complete	2025_g	699.5	343	https://www.orthodb.org/v10?query=10373at5794	26S protease regulatory subunit 7, putative
10652at5794	Complete	4526_g	541.3	428	https://www.orthodb.org/v10?query=10652at5794	Phenylalanyl-tRNA synthetase beta chain, putative
10788at5794	Complete	3598_g	436.7	367	https://www.orthodb.org/v10?query=10788at5794	Winged helix-like DNA-binding domain superfamily
10838at5794	Complete	714_g	410.9	299	https://www.orthodb.org/v10?query=10838at5794	Cardiolipin synthetase
10854at5794	Complete	1629_g	730.2	522	https://www.orthodb.org/v10?query=10854at5794	tetratricopeptide repeat domain containing protein
10856at5794	Complete	1300_g	508.8	474	https://www.orthodb.org/v10?query=10856at5794	Creatinase, N-terminal
10909at5794	Complete	2150_g	495.4	481	https://www.orthodb.org/v10?query=10909at5794	FAD-dependent monooxygenase, putative
10935at5794	Complete	3979_g	703.3	436	https://www.orthodb.org/v10?query=10935at5794	Inosine-5'-monophosphate dehydrogenase
10985at5794	Complete	3222_g	661.6	342	https://www.orthodb.org/v10?query=10985at5794	Helicase, C-terminal
11003at5794	Complete	4331_g	752.2	358	https://www.orthodb.org/v10?query=11003at5794	ATP-dependent RNA helicase DDX6
11034at5794	Complete	1814_g	495.6	327	https://www.orthodb.org/v10?query=11034at5794	Glycylpeptide N-tetradecanoyltransferase
11057at5794	Complete	408_g	683.1	389	https://www.orthodb.org/v10?query=11057at5794	RuvB-like helicase
11123at5794	Complete	3264_g	417.9	342	https://www.orthodb.org/v10?query=11123at5794	PCI domain-containing protein
11176at5794	Complete	3730_g	467.2	324	https://www.orthodb.org/v10?query=11176at5794	Phosphatidylinositol-4-phosphate 5-kinase, putative
11205at5794	Complete	40_g	450.7	365	https://www.orthodb.org/v10?query=11205at5794	Eukaryotic translation initiation factor 3 subunit E
11231at5794	Complete	477_g	597.3	479	https://www.orthodb.org/v10?query=11231at5794	Serine/threonine protein phosphatase, putative
11241at5794	Complete	1340_g	735.8	439	https://www.orthodb.org/v10?query=11241at5794	Signal recognition particle 54 kDa protein
11259at5794	Complete	4811_g	300.5	275	https://www.orthodb.org/v10?query=11259at5794	Protein disulfide isomerase
11284at5794	Complete	4113_g	631.2	358	https://www.orthodb.org/v10?query=11284at5794	Mitochondrial processing peptidase
11346at5794	Complete	2503_g	683.5	393	https://www.orthodb.org/v10?query=11346at5794	Rab GDP dissociation inhibitor
11405at5794	Complete	3458_g	310.7	306	https://www.orthodb.org/v10?query=11405at5794	WD40-repeat-containing domain
11493at5794	Complete	4019_g	453.7	411	https://www.orthodb.org/v10?query=11493at5794	Splicing factor 3A subunit 3, putative
11582at5794	Complete	2448_g	492.8	333	https://www.orthodb.org/v10?query=11582at5794	Serine hydroxymethyltransferase
11612at5794	Complete	1611_g	588.9	410	https://www.orthodb.org/v10?query=11612at5794	Glucose-6-phosphate isomerase
11621at5794	Complete	1976_g	610.2	321	https://www.orthodb.org/v10?query=11621at5794	26S proteasome regulatory subunit
11677at5794	Complete	1360_g	688.2	689	https://www.orthodb.org/v10?query=11677at5794	WD40 repeat
11711at5794	Complete	978_g	267.5	375	https://www.orthodb.org/v10?query=11711at5794	tetratricopeptide repeat-containing protein
11713at5794	Complete	3037_g	573.4	506	https://www.orthodb.org/v10?query=11713at5794	Seryl-tRNA synthetase
11718at5794	Complete	1916_g	465.7	362	https://www.orthodb.org/v10?query=11718at5794	Proteasome PCI domain-containing protein, putative
11783at5794	Complete	1771_g	712.4	351	https://www.orthodb.org/v10?query=11783at5794	Pseudouridine synthase, catalytic domain superfamily
11832at5794	Complete	4590_g	500.5	320	https://www.orthodb.org/v10?query=11832at5794	Actin
12016at5794	Complete	1816_g	436.1	272	https://www.orthodb.org/v10?query=12016at5794	Deoxyhypusine synthase
12071at5794	Complete	364_g	521.4	379	https://www.orthodb.org/v10?query=12071at5794	Signal recognition particle receptor alpha subunit
12125at5794	Complete	1854_g	351.8	259	https://www.orthodb.org/v10?query=12125at5794	tRNA-dihydrouridine synthase
12211at5794	Complete	2062_g	341.5	303	https://www.orthodb.org/v10?query=12211at5794	General transcription factor IIH polypeptide 2, putative
12351at5794	Complete	4773_g	657.6	331	https://www.orthodb.org/v10?query=12351at5794	26S Proteasome regulatory subunit 6A
12388at5794	Complete	4665_g	552.2	370	https://www.orthodb.org/v10?query=12388at5794	Nop domain
12440at5794	Complete	3201_g	722.7	375	https://www.orthodb.org/v10?query=12440at5794	Eukaryotic peptide chain release factor subunit 1
12505at5794	Complete	3758_g	521.4	322	https://www.orthodb.org/v10?query=12505at5794	Ankyrin repeat-containing domain
12644at5794	Complete	314_g	366.7	308	https://www.orthodb.org/v10?query=12644at5794	Chromatin assembly factor 1 subunit, putative
12743at5794	Complete	3080_g	406.5	285	https://www.orthodb.org/v10?query=12743at5794	WD40-repeat-containing domain
12797at5794	Complete	4319_g	189.0	222	https://www.orthodb.org/v10?query=12797at5794	mRNA triphosphatase Cet1-like
12818at5794	Complete	3996_g	556.9	348	https://www.orthodb.org/v10?query=12818at5794	Phosphoglycerate kinase
12942at5794	Complete	1793_g	351.8	270	https://www.orthodb.org/v10?query=12942at5794	mRNA capping enzyme
13036at5794	Complete	3696_g	667.8	335	https://www.orthodb.org/v10?query=13036at5794	Ribosomal protein L3
13102at5794	Complete	3993_g	590.6	339	https://www.orthodb.org/v10?query=13102at5794	S-adenosylmethionine synthase
13194at5794	Complete	4529_g	344.3	299	https://www.orthodb.org/v10?query=13194at5794	Thioredoxin, putative
13336at5794	Complete	3858_g	286.9	270	https://www.orthodb.org/v10?query=13336at5794	p1 nuclease, putative
13345at5794	Complete	4561_g	350.5	337	https://www.orthodb.org/v10?query=13345at5794	Pescadillo homolog
13556at5794	Complete	3954_g	481.8	319	https://www.orthodb.org/v10?query=13556at5794	Acid phosphatase, putative
13632at5794	Complete	2692_g	535.4	297	https://www.orthodb.org/v10?query=13632at5794	Tyrosine--tRNA ligase
13724at5794	Complete	853_g	329.9	241	https://www.orthodb.org/v10?query=13724at5794	Rab-GTPase-TBC domain
13776at5794	Complete	1885_g	362.6	330	https://www.orthodb.org/v10?query=13776at5794	CobW/P47K family domain-containing protein, putative
13789at5794	Complete	1978_g	407.1	468	https://www.orthodb.org/v10?query=13789at5794	V-type proton ATPase subunit H
13817at5794	Complete	1697_g	444.9	307	https://www.orthodb.org/v10?query=13817at5794	Winged helix-like DNA-binding domain superfamily
13855at5794	Complete	3524_g	318.2	264	https://www.orthodb.org/v10?query=13855at5794	Ribonuclease Nob1, eukaryote
13883at5794	Complete	3480_g	499.5	302	https://www.orthodb.org/v10?query=13883at5794	ATPase ASNA1 homolog
13893at5794	Complete	3723_g	348.4	309	https://www.orthodb.org/v10?query=13893at5794	26S proteasome non-ATPase regulatory subunit 13
13940at5794	Complete	2727_g	275.7	287	https://www.orthodb.org/v10?query=13940at5794	tRNA pseudouridine synthase
14024at5794	Complete	3961_g	421.1	279	https://www.orthodb.org/v10?query=14024at5794	tRNA-dihydrouridine synthase A
14048at5794	Complete	2495_g	359.7	373	https://www.orthodb.org/v10?query=14048at5794	DEAD/DEAH box ATP-dependent RNA helicase, putative
14082at5794	Complete	546_g	737.0	424	https://www.orthodb.org/v10?query=14082at5794	Pyruvate kinase
14124at5794	Complete	113_g	583.9	367	https://www.orthodb.org/v10?query=14124at5794	Adenosylhomocysteinase
14227at5794	Complete	4568_g	521.7	276	https://www.orthodb.org/v10?query=14227at5794	Casein kinase 2, alpha subunit, putative
14479at5794	Complete	4573_g	222.5	281	https://www.orthodb.org/v10?query=14479at5794	tetratricopeptide repeat-containing protein
14505at5794	Complete	168_g	552.4	304	https://www.orthodb.org/v10?query=14505at5794	GDP-fucose transporter
14575at5794	Complete	1453_g	399.4	286	https://www.orthodb.org/v10?query=14575at5794	Translocation protein sec62
14640at5794	Complete	2355_g	317.8	295	https://www.orthodb.org/v10?query=14640at5794	Ataxin-3, putative
14681at5794	Complete	4569_g	458.7	263	https://www.orthodb.org/v10?query=14681at5794	Succinyl-CoA ligase alpha subunit, putative
14874at5794	Complete	4456_g	333.4	301	https://www.orthodb.org/v10?query=14874at5794	DNA polymerase alpha/epsilon, subunit B
14957at5794	Complete	1195_g	512.2	322	https://www.orthodb.org/v10?query=14957at5794	V-type proton ATPase subunit
14975at5794	Complete	3341_g	488.1	256	https://www.orthodb.org/v10?query=14975at5794	WD40-repeat-containing domain
14987at5794	Complete	2083_g	521.7	340	https://www.orthodb.org/v10?query=14987at5794	Ubiquitin carboxyl-terminal hydrolase, putative
15126at5794	Complete	3075_g	379.8	311	https://www.orthodb.org/v10?query=15126at5794	Protein pelota homolog
15286at5794	Complete	948_g	344.3	255	https://www.orthodb.org/v10?query=15286at5794	Elongation factor 1-gamma
15299at5794	Complete	1459_g	394.1	373	https://www.orthodb.org/v10?query=15299at5794	Surp module domain-containing protein
15302at5794	Complete	4216_g	588.8	354	https://www.orthodb.org/v10?query=15302at5794	Nop domain
15350at5794	Complete	4717_g	413.5	316	https://www.orthodb.org/v10?query=15350at5794	Endoplasmic reticulum oxidoreductin
15424at5794	Complete	1129_g	253.9	294	https://www.orthodb.org/v10?query=15424at5794	RNA 3'-terminal phosphate cyclase
15503at5794	Complete	1725_g	375.9	250	https://www.orthodb.org/v10?query=15503at5794	Ribosomal protein L5 eukaryotic/L18 archaeal
15514at5794	Complete	4838_g	247.1	253	https://www.orthodb.org/v10?query=15514at5794	DnaJ domain
15540at5794	Complete	4523_g	321.1	312	https://www.orthodb.org/v10?query=15540at5794	Actin-like protein 3b, putative
15596at5794	Complete	3724_g	464.5	308	https://www.orthodb.org/v10?query=15596at5794	Probable tRNA N6-adenosine threonylcarbamoyltransferase
15774at5794	Complete	1167_g	392.5	335	https://www.orthodb.org/v10?query=15774at5794	Zinc finger C2H2 superfamily
15805at5794	Complete	140_g	436.9	320	https://www.orthodb.org/v10?query=15805at5794	WD40-repeat-containing domain
15855at5794	Missing
15916at5794	Complete	4763_g	480.7	319	https://www.orthodb.org/v10?query=15916at5794	26S Proteasome non-ATPase regulatory subunit 6
15993at5794	Complete	4614_g	352.0	251	https://www.orthodb.org/v10?query=15993at5794	UDP-galactose transporter, putative
16032at5794	Complete	2833_g	397.5	293	https://www.orthodb.org/v10?query=16032at5794	V-type proton ATPase subunit C
16039at5794	Complete	3050_g	484.7	357	https://www.orthodb.org/v10?query=16039at5794	Actin-like family protein ARP6, putative
16057at5794	Complete	3026_g	375.0	260	https://www.orthodb.org/v10?query=16057at5794	Eukaryotic translation initiation factor 3 subunit I
16146at5794	Complete	4576_g	333.1	337	https://www.orthodb.org/v10?query=16146at5794	Bystin, putative
